length_um,excess_loss_db,insertion_loss_upper_db,insertion_loss_lower_db,power_imbalance_db,phase_error_deg,return_loss_db,forward_power,reflected_power,even_amplitude_abs,odd_amplitude_abs,even_power,odd_power,even_phase_deg,odd_phase_deg,supermode_phase_difference_deg,length_over_lpi
120.00000000000001,3.3083742726468053,3.590857810226054,15.316762167987925,11.725904357761872,47.47424951327388,35.04268076459082,0.4668341011468523,0.00031313522414140767,0.5630195420106545,0.3870957200240857,0.31699100468588715,0.14984309646096536,147.3718265960227,126.78044446806292,-20.591382127959776,1.2000000000000002
122.50000000000001,2.8480629513503466,3.201503930020506,13.918259108443733,10.716755178423227,16.3453888003004,40.922786488129816,0.5190314867375107,8.085769395557934e-05,0.5465564946380995,0.46936924154275783,0.29872400183108694,0.22030748490642374,73.26146500916191,41.85350762628315,-31.407957382878767,1.225
125.0,2.4335669324664537,3.2071519812851723,10.307381975570014,7.100229994284842,3.0773999246509276,38.64939251336514,0.5710094645039774,0.00013647740264188292,0.5236195647518187,0.544822921611319,0.27417744859088405,0.2968320159130934,4.087995792770123,-43.51938701606659,-47.60738280883671,1.25
127.49999999999999,1.5024082788907225,3.050869369636505,6.732499199008965,3.6816298293724596,3.9179168760352407,42.20346195976865,0.7075533183658389,6.0207944968873646e-05,0.5758680499555432,0.6131307425062285,0.3316240109596,0.37592930740623903,-63.258313578464154,-129.61967469257974,-66.3613611141156,1.275
130.0,0.4546907950507003,2.639734171669446,4.484744975339982,1.8450108036705357,0.4847564429783152,47.84366690627705,0.9005978803990842,1.642983906332719e-05,0.6738132759446724,0.6682615876734146,0.4540243308392913,0.4465735495597928,-139.43278721705087,142.64759642298742,-77.91961635996171,1.3
132.50000000000003,0.12723086077863174,2.763935917481171,3.5463144076086732,0.7823784901275024,0.9877237333591243,51.84607632328362,0.971128979068326,6.537208965809073e-06,0.7027808299863983,0.6908169685755807,0.49390089499637096,0.4772280840719549,138.54773872177094,53.70243329694836,-84.8453054248226,1.3250000000000002
135.0,0.5947214110348011,3.865878621124611,3.3589485711480367,-0.5069300499765743,2.2935848290845353,47.88519642121594,0.8720228375603565,1.6273477128546435e-05,0.6469868263588735,0.6733727675503589,0.4185919534819271,0.4534308840784297,59.07706039264196,-34.267640029393284,-93.34470042203526,1.35
137.5,1.2011971452097505,5.718470638559249,3.094873512468974,-2.623597126090274,5.735107995045504,40.17721320966315,0.7583684997598612,9.600164593747513e-05,0.5856259528402352,0.6445236559815536,0.3429577566400334,0.41541074311982806,-13.89033414841008,-121.02013048957562,-107.12979634116554,1.375
140.0,1.5997867172622193,8.129920301503388,2.6918005945860672,-5.438119706917321,2.8775438750472735,46.203604039983865,0.6918649476865463,2.3968430472089755e-05,0.5757519973403001,0.6003120732129259,0.331490362441345,0.36037458524520133,-84.31002125232303,151.92164231381275,-123.76833643386425,1.4
142.5,2.0386112186741623,10.445377305726192,2.715492128992771,-7.729885176733421,7.102776050812403,37.871829641373466,0.6253726416658001,0.0001632364103531827,0.5829751628378003,0.5343337919129207,0.33986004048575974,0.28551260118004046,-158.55582752850472,65.87766151564261,-135.56651095585266,1.425
